Date,Time,Action,Direction,EntryType,Score,SpreadScore,BodyScore,AlignScore,WickScore,MomentumScore,ATRScore,EntryPrice,ExitPrice,StopPrice,SMA20,SMA200,Spread,ATR,PnL,DailyPnL,TotalPnL,ExitReason,TradesToday,BreatheWhipsaws
2026-02-02,10:45,ENTRY,SHORT,Tendencia,74,5,100,0,87,0,40,0,100,0,75,0,45,7,26102,75,0,00,26114,50,26101,59,25745,08,356,51,20,82,0,00,269,00,405,00,,5,1
2026-02-02,11:10,EXIT,SHORT,Tendencia,74,5,100,0,87,0,40,0,100,0,75,0,45,7,26102,75,26082,25,26066,09,26086,03,25774,53,311,49,18,76,41,00,310,00,446,00,TrailStop,5,1
2026-02-03,09:32,ENTRY,SHORT,Pullback,74,0,23,7,72,5,100,0,48,1,100,0,73,9,26121,00,0,00,26127,93,26192,68,26204,53,11,85,8,93,0,00,0,00,446,00,,1,0
2026-02-03,09:34,EXIT,SHORT,Pullback,74,0,23,7,72,5,100,0,48,1,100,0,73,9,26121,00,26096,00,26127,93,26186,56,26203,95,17,38,11,17,50,00,50,00,496,00,BreatheWhipsaw,1,1
2026-02-03,09:38,ENTRY,SHORT,Ruptura,85,1,49,0,94,8,100,0,76,4,50,0,100,0,26060,00,0,00,26071,83,26173,38,26202,63,29,26,16,78,0,00,50,00,496,00,,2,1
2026-02-03,09:48,EXIT,SHORT,Ruptura,85,1,49,0,94,8,100,0,76,4,50,0,100,0,26060,00,26034,00,26044,00,26124,35,26197,81,73,46,26,77,52,00,102,00,548,00,TrailStop,2,1
2026-02-03,09:50,ENTRY,SHORT,Tendencia,72,6,100,0,10,0,100,0,55,6,50,0,100,0,26022,00,0,00,26040,25,26115,65,26196,99,81,34,26,67,0,00,102,00,548,00,,3,1
2026-02-03,10:06,EXIT,SHORT,Tendencia,72,6,100,0,10,0,100,0,55,6,50,0,100,0,26022,00,25833,25,25861,50,26001,15,26185,51,184,36,33,99,377,50,479,50,925,50,TrailStop,3,1
2026-02-04,09:32,ENTRY,SHORT,Tendencia,95,0,95,2,100,0,100,0,100,0,75,0,86,8,25490,00,0,00,25506,88,25582,53,25658,67,76,14,20,18,0,00,0,00,925,50,,1,0
2026-02-04,09:34,EXIT,SHORT,Tendencia,95,0,95,2,100,0,100,0,100,0,75,0,86,8,25490,00,25495,50,25506,88,25575,43,25657,88,82,45,23,45,-11,00,-11,00,914,50,BreatheWhipsaw,1,1
2026-02-04,09:36,ENTRY,SHORT,Tendencia,92,5,100,0,100,0,100,0,100,0,25,0,100,0,25573,25,0,00,25588,51,25573,31,25657,53,84,21,27,69,0,00,-11,00,914,50,,2,1
2026-02-04,09:38,EXIT,SHORT,Tendencia,92,5,100,0,100,0,100,0,100,0,25,0,100,0,25573,25,25542,50,25588,51,25571,40,25656,98,85,58,31,14,61,50,50,50,976,00,BreatheWhipsaw,2,2
2026-02-04,09:58,ENTRY,SHORT,Ruptura,95,0,100,0,100,0,100,0,100,0,50,0,100,0,25445,00,0,00,25493,94,25548,56,25651,08,102,51,44,59,0,00,50,50,976,00,,3,2
2026-02-04,10:06,EXIT,SHORT,Ruptura,95,0,100,0,100,0,100,0,100,0,50,0,100,0,25445,00,25395,50,25399,50,25511,34,25645,56,134,22,48,77,99,00,149,50,1075,00,TrailStop,3,2
2026-02-04,10:08,ENTRY,SHORT,Tendencia,82,7,100,0,62,2,100,0,77,4,25,0,100,0,25436,50,0,00,25442,00,25502,20,25644,33,142,13,49,61,0,00,149,50,1075,00,,4,2
2026-02-04,10:10,EXIT,SHORT,Tendencia,82,7,100,0,62,2,100,0,77,4,25,0,100,0,25436,50,25473,25,25442,00,25495,19,25643,43,148,24,49,33,-73,50,76,00,1001,50,BreatheWhipsaw,4,3
2026-02-04,10:36,ENTRY,SHORT,Ruptura,93,2,100,0,100,0,100,0,100,0,100,0,65,9,25369,25,0,00,25406,25,25440,83,25630,48,189,66,42,47,0,00,76,00,1001,50,,5,3
2026-02-04,10:38,EXIT,SHORT,Ruptura,93,2,100,0,100,0,100,0,100,0,100,0,65,9,25369,25,25449,50,25406,25,25436,16,25629,05,192,89,41,09,-160,50,-84,50,841,00,HardStop,5,3
2026-02-04,11:02,ENTRY,SHORT,Ruptura,90,6,100,0,100,0,100,0,100,0,100,0,53,1,25340,00,0,00,25377,00,25417,85,25612,54,194,69,42,66,0,00,-84,50,841,00,,6,3
2026-02-04,11:14,EXIT,SHORT,Ruptura,90,6,100,0,100,0,100,0,100,0,100,0,53,1,25340,00,25350,25,25298,50,25370,41,25600,77,230,36,39,77,-20,50,-105,00,820,50,TrailStop,6,3
2026-02-04,11:16,ENTRY,SHORT,Tendencia,73,2,100,0,32,4,100,0,100,0,25,0,42,5,25339,00,0,00,25384,39,25369,26,25599,05,229,78,38,52,0,00,-105,00,820,50,,7,3
2026-02-04,11:56,EXIT,SHORT,Tendencia,73,2,100,0,32,4,100,0,100,0,25,0,42,5,25339,00,25231,00,25200,82,25263,50,25553,24,289,74,33,37,216,00,111,00,1036,50,TrailStop,7,3
2026-02-04,11:58,ENTRY,SHORT,Tendencia,79,0,100,0,62,8,100,0,100,0,25,0,39,7,25255,50,0,00,25252,50,25261,39,25550,87,289,48,33,65,0,00,111,00,1036,50,,8,3
2026-02-04,12:00,EXIT,SHORT,Tendencia,79,0,100,0,62,8,100,0,100,0,25,0,39,7,25255,50,25247,25,25252,50,25260,55,25548,68,288,13,32,85,16,50,127,50,1053,00,BreatheWhipsaw,8,4
2026-02-04,12:20,ENTRY,SHORT,Ruptura,87,0,100,0,100,0,100,0,100,0,100,0,35,1,25200,00,0,00,25221,75,25225,43,25526,31,300,89,28,43,0,00,127,50,1053,00,,9,4
2026-02-04,12:32,EXIT,SHORT,Ruptura,87,0,100,0,100,0,100,0,100,0,100,0,35,1,25200,00,25150,00,25153,25,25216,33,25511,43,295,11,34,82,100,00,227,50,1153,00,TrailStop,9,4
2026-02-04,12:34,ENTRY,SHORT,Tendencia,78,8,100,0,55,5,100,0,74,4,50,0,52,4,25115,25,0,00,25159,45,25213,20,25508,73,295,53,36,20,0,00,227,50,1153,00,,10,4
2026-02-04,12:46,EXIT,SHORT,Tendencia,78,8,100,0,55,5,100,0,74,4,50,0,52,4,25115,25,25049,25,25068,00,25153,95,25490,60,336,65,36,05,132,00,359,50,1285,00,TrailStop,10,4
2026-02-05,09:32,ENTRY,SHORT,Tendencia,90,2,100,0,100,0,100,0,100,0,50,0,52,4,24896,00,0,00,24921,95,24991,95,25188,48,196,53,29,27,0,00,0,00,1285,00,,1,0
2026-02-05,09:32,EXIT,SHORT,Tendencia,90,2,100,0,100,0,100,0,100,0,50,0,52,4,24896,00,24969,00,24921,95,24991,95,25188,48,196,53,29,27,-146,00,-146,00,1139,00,HardStop,1,0
2026-02-05,09:34,ENTRY,SHORT,Tendencia,77,1,100,0,60,3,100,0,63,4,25,0,62,4,24930,75,0,00,24983,75,24988,51,25186,99,198,47,34,95,0,00,-146,00,1139,00,,2,0
2026-02-05,09:34,EXIT,SHORT,Tendencia,77,1,100,0,60,3,100,0,63,4,25,0,62,4,24930,75,25024,00,24983,75,24988,51,25186,99,198,47,34,95,-186,50,-332,50,952,50,HardStop,2,0
2026-02-06,09:32,ENTRY,SHORT,Tendencia,66,6,90,3,88,2,40,0,85,0,25,0,53,7,24943,75,0,00,24987,25,25013,40,24941,15,72,26,14,21,0,00,0,00,952,50,,1,0
2026-02-06,09:33,EXIT,SHORT,Tendencia,66,6,90,3,88,2,40,0,85,0,25,0,53,7,24943,75,25062,75,24987,25,25013,40,24941,15,72,26,14,21,-238,00,-238,00,714,50,HardStop,1,0
2026-02-06,09:36,ENTRY,LONG,Tendencia,77,8,90,4,52,1,100,0,77,3,25,0,95,3,25066,00,0,00,25059,75,25016,10,24943,77,72,33,26,13,0,00,-238,00,714,50,,2,0
2026-02-06,09:38,EXIT,LONG,Tendencia,77,8,90,4,52,1,100,0,77,3,25,0,95,3,25066,00,25103,50,25059,75,25019,00,24945,21,73,79,28,24,75,00,-163,00,789,50,BreatheWhipsaw,2,1
2026-02-06,09:40,ENTRY,LONG,Tendencia,90,1,96,1,68,0,100,0,100,0,75,0,100,0,25127,00,0,00,25110,00,25023,79,24946,90,76,89,29,85,0,00,-163,00,789,50,,3,1
2026-02-06,09:42,EXIT,LONG,Tendencia,90,1,96,1,68,0,100,0,100,0,75,0,100,0,25127,00,25071,00,25110,00,25025,76,24948,30,77,46,33,15,-112,00,-275,00,677,50,BreatheWhipsaw,3,2
2026-02-09,09:32,ENTRY,SHORT,Ruptura,85,8,61,2,75,1,100,0,100,0,75,0,91,9,25232,50,0,00,25234,76,25287,25,25330,68,43,43,18,01,0,00,0,00,677,50,,1,0
2026-02-09,09:34,EXIT,SHORT,Ruptura,85,8,61,2,75,1,100,0,100,0,75,0,91,9,25232,50,25270,25,25234,76,25285,90,25329,90,43,99,20,69,-75,50,-75,50,602,00,BreatheWhipsaw,1,1
2026-02-09,09:36,ENTRY,SHORT,Tendencia,60,8,62,8,10,0,100,0,31,0,50,0,100,0,25280,00,0,00,25282,91,25283,65,25328,97,45,32,22,91,0,00,-75,50,602,00,,2,1
2026-02-09,09:38,EXIT,SHORT,Tendencia,60,8,62,8,10,0,100,0,31,0,50,0,100,0,25280,00,25306,00,25282,91,25283,79,25328,28,44,49,24,31,-52,00,-127,50,550,00,BreatheWhipsaw,2,2
2026-02-09,09:40,ENTRY,LONG,Ruptura,82,4,60,1,94,1,70,0,75,4,75,0,100,0,25348,75,0,00,25321,58,25285,68,25327,85,42,18,25,89,0,00,-127,50,550,00,,3,2
2026-02-09,09:52,EXIT,LONG,Ruptura,82,4,60,1,94,1,70,0,75,4,75,0,100,0,25348,75,25330,00,25394,00,25306,18,25326,28,20,11,29,50,-37,50,-165,00,512,50,TrailStop,3,2
2026-02-09,09:54,ENTRY,SHORT,Pullback,61,8,32,7,39,2,5,0,100,0,100,0,100,0,25326,50,0,00,25340,75,25308,98,25326,00,17,03,30,03,0,00,-165,00,512,50,,4,2
2026-02-09,09:56,EXIT,SHORT,Pullback,61,8,32,7,39,2,5,0,100,0,100,0,100,0,25326,50,25354,25,25340,75,25311,48,25325,83,14,36,30,80,-55,50,-220,50,457,00,BreatheWhipsaw,4,3
2026-02-09,10:08,ENTRY,LONG,Ruptura,92,4,28,7,100,0,100,0,100,0,100,0,97,9,25419,00,0,00,25402,81,25339,51,25325,19,14,33,31,58,0,00,-220,50,457,00,,5,3
2026-02-09,10:14,EXIT,LONG,Ruptura,92,4,28,7,100,0,100,0,100,0,100,0,97,9,25419,00,25428,50,25402,81,25362,99,25325,23,37,76,28,74,19,00,-201,50,476,00,TrailStop,5,3
2026-02-09,10:16,ENTRY,LONG,Pullback,75,6,63,8,36,9,100,0,88,4,75,0,85,1,25444,50,0,00,25425,00,25372,09,25325,48,46,61,30,12,0,00,-201,50,476,00,,6,3
2026-02-09,10:26,EXIT,LONG,Pullback,75,6,63,8,36,9,100,0,88,4,75,0,85,1,25444,50,25415,00,25425,00,25400,03,25326,48,73,54,26,61,-59,00,-260,50,417,00,TrailStop,6,3
2026-02-09,10:34,ENTRY,LONG,Tendencia,71,1,100,0,47,4,100,0,26,7,25,0,64,2,25454,50,0,00,25452,75,25411,20,25327,24,83,96,26,81,0,00,-260,50,417,00,,7,3
2026-02-09,10:36,EXIT,LONG,Tendencia,71,1,100,0,47,4,100,0,26,7,25,0,64,2,25454,50,25478,00,25452,75,25417,71,25327,71,90,00,26,93,47,00,-213,50,464,00,BreatheWhipsaw,7,4
2026-02-09,10:50,ENTRY,LONG,Ruptura,89,7,100,0,100,0,100,0,100,0,100,0,48,6,25511,00,0,00,25492,72,25454,94,25331,26,123,68,23,03,0,00,-213,50,464,00,,8,4
2026-02-09,12:02,EXIT,LONG,Ruptura,89,7,100,0,100,0,100,0,100,0,100,0,48,6,25511,00,25620,50,25610,06,25590,18,25364,36,225,81,10,28,219,00,5,50,683,00,TrailStop,8,4
2026-02-09,12:04,ENTRY,LONG,Tendencia,90,4,100,0,100,0,100,0,99,1,75,0,30,0,25624,00,0,00,25620,00,25593,74,25365,61,228,12,10,21,0,00,5,50,683,00,,9,4
2026-02-09,12:17,EXIT,LONG,Tendencia,90,4,100,0,100,0,100,0,99,1,75,0,30,0,25624,00,25628,75,25631,75,25610,78,25373,75,237,03,8,61,9,50,15,00,692,50,TrailStop,9,4
2026-02-09,12:19,ENTRY,LONG,Tendencia,60,5,100,0,0,0,100,0,50,0,25,0,30,0,25636,25,0,00,25624,00,25613,98,25375,16,238,81,8,00,0,00,15,00,692,50,,10,4
2026-02-09,12:22,EXIT,LONG,Tendencia,60,5,100,0,0,0,100,0,50,0,25,0,30,0,25636,25,25622,25,25624,00,25619,29,25378,11,241,18,8,47,-28,00,-13,00,664,50,BreatheWhipsaw,10,5
2026-02-09,13:22,ENTRY,SHORT,Ruptura,80,2,100,0,100,0,40,0,100,0,75,0,73,6,25557,50,0,00,25560,77,25589,89,25425,03,164,86,13,69,0,00,-13,00,664,50,,11,5
2026-02-09,13:24,EXIT,SHORT,Ruptura,80,2,100,0,100,0,40,0,100,0,75,0,73,6,25557,50,25585,50,25560,77,25588,66,25426,59,162,08,14,61,-56,00,-69,00,608,50,BreatheWhipsaw,11,6
2026-02-09,13:46,ENTRY,LONG,Ruptura,84,4,100,0,100,0,100,0,100,0,25,0,59,7,25600,50,0,00,25593,89,25585,61,25442,84,142,78,11,82,0,00,-69,00,608,50,,12,6
2026-02-09,13:48,EXIT,LONG,Ruptura,84,4,100,0,100,0,100,0,100,0,25,0,59,7,25600,50,25598,00,25593,89,25585,43,25444,53,140,90,11,65,-5,00,-74,00,603,50,BreatheWhipsaw,12,7
2026-02-09,14:04,ENTRY,LONG,Ruptura,86,7,100,0,100,0,100,0,100,0,50,0,58,4,25615,75,0,00,25606,14,25587,14,25452,46,134,68,11,82,0,00,-74,00,603,50,,13,7
2026-02-09,14:08,EXIT,LONG,Ruptura,86,7,100,0,100,0,100,0,100,0,50,0,58,4,25615,75,25597,25,25606,14,25588,40,25455,81,132,60,11,27,-37,00,-111,00,566,50,BreatheWhipsaw,13,8
2026-02-09,14:16,ENTRY,LONG,Ruptura,88,2,100,0,100,0,100,0,100,0,75,0,53,4,25626,50,0,00,25615,67,25595,36,25460,98,134,39,11,10,0,00,-111,00,566,50,,14,8
2026-02-09,14:24,EXIT,LONG,Ruptura,88,2,100,0,100,0,100,0,100,0,75,0,53,4,25626,50,25628,50,25615,67,25603,21,25466,18,137,04,10,32,4,00,-107,00,570,50,TrailStop,14,8
2026-02-09,14:26,ENTRY,LONG,Tendencia,72,2,100,0,10,0,100,0,100,0,50,0,51,7,25635,00,0,00,25630,00,25605,23,25467,95,137,27,10,94,0,00,-107,00,570,50,,15,8
2026-02-09,14:36,EXIT,LONG,Tendencia,72,2,100,0,10,0,100,0,100,0,50,0,51,7,25635,00,25643,50,25646,00,25615,84,25476,75,139,09,9,54,17,00,-90,00,587,50,TrailStop,15,8
2026-02-09,14:39,ENTRY,LONG,Tendencia,88,9,100,0,100,0,100,0,100,0,50,0,39,5,25649,00,0,00,25643,50,25618,45,25478,44,140,01,9,17,0,00,-90,00,587,50,,16,8
2026-02-09,14:44,EXIT,LONG,Tendencia,88,9,100,0,100,0,100,0,100,0,50,0,39,5,25649,00,25635,75,25643,50,25623,14,25481,85,141,29,9,05,-26,50,-116,50,561,00,BreatheWhipsaw,16,9
2026-02-10,09:34,ENTRY,SHORT,Ruptura,67,6,44,2,87,5,70,0,66,7,50,0,61,4,25590,50,0,00,25584,66,25598,35,25572,73,25,62,12,41,0,00,0,00,561,00,,1,0
2026-02-10,09:36,EXIT,SHORT,Ruptura,67,6,44,2,87,5,70,0,66,7,50,0,61,4,25590,50,25586,50,25584,66,25598,74,25573,02,25,72,12,89,8,00,8,00,569,00,BreatheWhipsaw,1,1
2026-02-10,09:38,ENTRY,SHORT,Ruptura,83,8,41,0,100,0,70,0,100,0,100,0,78,6,25523,75,0,00,25545,15,25596,35,25573,10,23,25,16,21,0,00,8,00,569,00,,2,1
2026-02-10,09:40,EXIT,SHORT,Ruptura,83,8,41,0,100,0,70,0,100,0,100,0,78,6,25523,75,25554,75,25545,15,25594,34,25573,19,21,15,17,33,-62,00,-54,00,507,00,BreatheWhipsaw,2,2
2026-02-10,09:56,ENTRY,LONG,Ruptura,84,8,7,6,100,0,70,0,100,0,100,0,100,0,25615,25,0,00,25593,10,25569,38,25573,20,3,82,28,53,0,00,-54,00,507,00,,3,2
2026-02-10,10:14,EXIT,LONG,Ruptura,84,8,7,6,100,0,70,0,100,0,100,0,100,0,25615,25,25605,50,25655,00,25578,35,25576,79,1,56,28,13,-19,50,-73,50,487,50,TrailStop,3,2
2026-02-10,10:16,ENTRY,LONG,Ruptura,74,7,2,9,78,7,100,0,95,1,25,0,89,7,25591,50,0,00,25585,00,25578,31,25576,88,1,43,28,37,0,00,-73,50,487,50,,4,2
2026-02-10,10:26,EXIT,LONG,Ruptura,74,7,2,9,78,7,100,0,95,1,25,0,89,7,25591,50,25607,25,25627,25,25601,83,25578,46,23,37,27,84,31,50,-42,00,519,00,TrailStop,4,2
2026-02-10,10:28,ENTRY,LONG,Ruptura,90,6,49,3,100,0,100,0,100,0,100,0,78,4,25630,50,0,00,25610,00,25608,40,25578,92,29,49,27,71,0,00,-42,00,519,00,,5,2
2026-02-10,10:40,EXIT,LONG,Ruptura,90,6,49,3,100,0,100,0,100,0,100,0,78,4,25630,50,25620,00,25610,00,25624,75,25580,87,43,88,24,57,-21,00,-63,00,498,00,TrailStop,5,2
2026-02-10,10:46,ENTRY,LONG,Pullback,77,2,61,9,56,7,100,0,100,0,75,0,56,2,25640,00,0,00,25632,00,25626,05,25581,72,44,33,22,18,0,00,-63,00,498,00,,6,2
2026-02-10,10:50,EXIT,LONG,Pullback,77,2,61,9,56,7,100,0,100,0,75,0,56,2,25640,00,25610,00,25632,00,25624,11,25582,36,41,76,21,71,-60,00,-123,00,438,00,BreatheWhipsaw,6,3
2026-02-10,13:30,ENTRY,SHORT,Ruptura,82,7,26,6,100,0,100,0,100,0,100,0,50,4,25510,50,0,00,25517,25,25571,03,25584,32,13,29,13,84,0,00,-123,00,438,00,,7,3
2026-02-10,13:32,EXIT,SHORT,Ruptura,82,7,26,6,100,0,100,0,100,0,100,0,50,4,25510,50,25510,25,25517,25,25566,70,25584,08,17,38,13,73,0,50,-122,50,438,50,BreatheWhipsaw,7,4
2026-02-10,14:21,ENTRY,SHORT,Ruptura,86,0,75,3,100,0,100,0,100,0,100,0,42,5,25521,25,0,00,25508,28,25517,04,25577,29,60,26,11,04,0,00,-122,50,438,50,,8,4
2026-02-10,14:25,EXIT,SHORT,Ruptura,86,0,75,3,100,0,100,0,100,0,100,0,42,5,25521,25,25524,50,25508,28,25517,03,25576,88,59,85,11,89,-6,50,-129,00,432,00,BreatheWhipsaw,8,5
2026-02-10,15:38,ENTRY,SHORT,Ruptura,89,7,93,5,100,0,100,0,100,0,100,0,52,0,25455,25,0,00,25463,19,25488,09,25562,85,74,76,10,92,0,00,-129,00,432,00,,9,5
